ZIP,CBSA,CBSA_NAME,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
00501,35004,"Nassau County-Suffolk County, NY",0.000000000,1.000000000,0.000000000,1.000000000
00601,10260,"Adjuntas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00602,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00603,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00604,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00605,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00606,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00610,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00611,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00612,11640,"Arecibo, PR",0.999034961,0.999584890,0.995824635,0.999026669
00612,10380,"Aguadilla-Isabela, PR",0.000965039,0.000415110,0.004175365,0.000973331
00613,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00614,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00616,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00617,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00622,41900,"San Germán, PR",1.000000000,1.000000000,1.000000000,1.000000000
00623,32420,"Mayagüez, PR",0.000834778,0.000000000,0.000000000,0.000781344
00623,41900,"San Germán, PR",0.999165222,1.000000000,1.000000000,0.999218656
00624,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00627,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00631,10380,"Aguadilla-Isabela, PR",0.000000000,0.000000000,1.000000000,1.000000000
00637,41900,"San Germán, PR",1.000000000,1.000000000,1.000000000,1.000000000
00638,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00641,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00646,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00647,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00650,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00652,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00653,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00656,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00659,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00660,32420,"Mayagüez, PR",1.000000000,1.000000000,1.000000000,1.000000000
00662,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00664,27580,"Jayuya, PR",1.000000000,1.000000000,1.000000000,1.000000000
00667,41900,"San Germán, PR",1.000000000,1.000000000,1.000000000,1.000000000
00669,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00670,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00674,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00676,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00677,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00678,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00680,10380,"Aguadilla-Isabela, PR",0.010657106,0.000771010,0.000000000,0.009206323
00680,32420,"Mayagüez, PR",0.989342894,0.999228990,1.000000000,0.990793677
00681,32420,"Mayagüez, PR",1.000000000,1.000000000,1.000000000,1.000000000
00682,32420,"Mayagüez, PR",1.000000000,1.000000000,1.000000000,1.000000000
00683,41900,"San Germán, PR",0.989025946,1.000000000,1.000000000,0.990196823
00683,32420,"Mayagüez, PR",0.010974054,0.000000000,0.000000000,0.009803177
00685,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00687,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00688,11640,"Arecibo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00690,10380,"Aguadilla-Isabela, PR",1.000000000,1.000000000,1.000000000,1.000000000
00692,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00693,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00694,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00698,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00703,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00704,17640,"Coco, PR",1.000000000,1.000000000,1.000000000,1.000000000
00705,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00707,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00714,25020,"Guayama, PR",1.000000000,1.000000000,1.000000000,1.000000000
00715,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00716,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00717,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00718,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00719,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00720,41980,"San Juan-Carolina-Caguas, PR",0.992522094,1.000000000,1.000000000,0.993186745
00720,38660,"Ponce, PR",0.007477906,0.000000000,0.000000000,0.006813255
00721,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00723,25020,"Guayama, PR",1.000000000,1.000000000,1.000000000,1.000000000
00725,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00726,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00727,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00728,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00729,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00730,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00731,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00732,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00733,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00735,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00736,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00737,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00738,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00739,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00740,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00741,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00742,41980,"San Juan-Carolina-Caguas, PR",0.000000000,0.000000000,1.000000000,1.000000000
00744,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00745,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00751,17640,"Coco, PR",1.000000000,1.000000000,1.000000000,1.000000000
00754,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00757,42180,"Santa Isabel, PR",1.000000000,1.000000000,1.000000000,1.000000000
00765,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00766,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00767,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00769,17620,"Coamo, PR",1.000000000,1.000000000,1.000000000,1.000000000
00771,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00772,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00773,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00775,99999,Not in metro or micro area,0.000000000,0.000000000,1.000000000,1.000000000
00777,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00778,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00780,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00782,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00783,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00784,25020,"Guayama, PR",1.000000000,1.000000000,1.000000000,1.000000000
00785,25020,"Guayama, PR",1.000000000,1.000000000,1.000000000,1.000000000
00786,41980,"San Juan-Carolina-Caguas, PR",0.000000000,0.000000000,1.000000000,1.000000000
00791,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00792,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00794,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00795,38660,"Ponce, PR",1.000000000,1.000000000,1.000000000,1.000000000
00802,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00820,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00830,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00840,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00850,99999,Not in metro or micro area,1.000000000,1.000000000,1.000000000,1.000000000
00901,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00902,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00907,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00908,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00909,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00910,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00911,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00912,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00913,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00914,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00915,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00916,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00917,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00918,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00919,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00920,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00921,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00922,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00923,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00924,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00925,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00926,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00927,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00928,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00929,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00931,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00934,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00935,41980,"San Juan-Carolina-Caguas, PR",0.000000000,1.000000000,0.000000000,1.000000000
00936,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00937,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00940,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00949,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00950,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00951,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00952,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00953,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00954,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00956,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00957,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00958,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00959,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00960,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00961,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00962,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00963,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00965,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00966,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00968,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00969,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00970,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00971,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00975,41980,"San Juan-Carolina-Caguas, PR",0.000000000,1.000000000,1.000000000,1.000000000
00976,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00977,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00979,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00981,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00982,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00983,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00984,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00985,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00986,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00987,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
00988,41980,"San Juan-Carolina-Caguas, PR",1.000000000,1.000000000,1.000000000,1.000000000
01001,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01002,44140,"Springfield, MA",0.988851531,0.998864926,0.996247655,0.989855300
01002,24640,"Greenfield Town, MA",0.011148469,0.001135074,0.003752345,0.010144700
01003,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01004,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01005,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
01007,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01008,44140,"Springfield, MA",0.962962963,0.950000000,1.000000000,0.962818004
01008,38340,"Pittsfield, MA",0.037037037,0.050000000,0.000000000,0.037181996
01009,44140,"Springfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01010,49340,"Worcester, MA-CT",0.018354430,0.000000000,0.000000000,0.017901235
01010,44140,"Springfield, MA",0.981645570,1.000000000,0.000000000,0.982098765
01011,44140,"Springfield, MA",0.991919192,0.973684211,1.000000000,0.990723562
01011,38340,"Pittsfield, MA",0.008080808,0.026315789,0.000000000,0.009276438
01012,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01013,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01014,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01020,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01021,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01022,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01026,38340,"Pittsfield, MA",0.052631579,0.040000000,0.000000000,0.051107325
01026,44140,"Springfield, MA",0.947368421,0.960000000,1.000000000,0.948892675
01027,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01028,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01029,38340,"Pittsfield, MA",1.000000000,0.000000000,1.000000000,1.000000000
01030,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01031,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
01032,44140,"Springfield, MA",1.000000000,0.000000000,1.000000000,1.000000000
01033,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01034,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01035,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01036,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01037,49340,"Worcester, MA-CT",1.000000000,1.000000000,0.000000000,1.000000000
01038,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01039,24640,"Greenfield Town, MA",0.189024390,0.000000000,0.250000000,0.185840708
01039,44140,"Springfield, MA",0.810975610,1.000000000,0.750000000,0.814159292
01040,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01041,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01050,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01053,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01054,24640,"Greenfield Town, MA",1.000000000,1.000000000,1.000000000,1.000000000
01056,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01057,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01059,44140,"Springfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01060,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01061,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01062,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01063,44140,"Springfield, MA",0.000000000,1.000000000,1.000000000,1.000000000
01066,44140,"Springfield, MA",1.000000000,1.000000000,0.000000000,1.000000000
01068,49340,"Worcester, MA-CT",1.000000000,1.000000000,1.000000000,1.000000000
01069,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01070,44140,"Springfield, MA",0.992753623,1.000000000,1.000000000,0.992831541
01070,24640,"Greenfield Town, MA",0.007246377,0.000000000,0.000000000,0.007168459
01071,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01072,24640,"Greenfield Town, MA",1.000000000,1.000000000,1.000000000,1.000000000
01073,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01074,49340,"Worcester, MA-CT",0.000000000,1.000000000,0.000000000,1.000000000
01075,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01077,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01079,44140,"Springfield, MA",1.000000000,1.000000000,0.000000000,1.000000000
01080,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01081,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01082,44140,"Springfield, MA",0.933320181,0.792349727,0.946938776,0.924823944
01082,49340,"Worcester, MA-CT",0.066679819,0.207650273,0.053061224,0.075176056
01083,49340,"Worcester, MA-CT",0.000000000,0.000000000,1.000000000,1.000000000
01084,44140,"Springfield, MA",1.000000000,0.000000000,1.000000000,1.000000000
01085,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01088,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01089,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01090,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01092,49340,"Worcester, MA-CT",0.000000000,0.000000000,1.000000000,1.000000000
01093,24640,"Greenfield Town, MA",1.000000000,0.000000000,1.000000000,1.000000000
01094,49340,"Worcester, MA-CT",0.000000000,1.000000000,1.000000000,1.000000000
01095,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01096,24640,"Greenfield Town, MA",0.105648536,0.062500000,0.000000000,0.104401228
01096,44140,"Springfield, MA",0.894351464,0.937500000,1.000000000,0.895598772
01098,44140,"Springfield, MA",0.998015873,1.000000000,1.000000000,0.998058252
01098,38340,"Pittsfield, MA",0.001984127,0.000000000,0.000000000,0.001941748
01101,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01103,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01104,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01105,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01106,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01107,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01108,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01109,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01111,44140,"Springfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01115,44140,"Springfield, MA",0.000000000,1.000000000,1.000000000,1.000000000
01116,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01118,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01119,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01128,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01129,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01138,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01139,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01144,44140,"Springfield, MA",0.000000000,1.000000000,1.000000000,1.000000000
01151,44140,"Springfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01152,44140,"Springfield, MA",0.000000000,1.000000000,1.000000000,1.000000000
01199,44140,"Springfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01201,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01202,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01220,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01222,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01223,44140,"Springfield, MA",0.001507159,0.000000000,0.000000000,0.001472754
01223,38340,"Pittsfield, MA",0.998492841,1.000000000,1.000000000,0.998527246
01224,38340,"Pittsfield, MA",1.000000000,0.000000000,1.000000000,1.000000000
01225,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01226,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01227,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01229,38340,"Pittsfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01230,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01235,44140,"Springfield, MA",0.036170213,0.027027027,0.000000000,0.035000000
01235,38340,"Pittsfield, MA",0.963829787,0.972972973,1.000000000,0.965000000
01236,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01237,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01238,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01240,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01242,38340,"Pittsfield, MA",1.000000000,0.000000000,1.000000000,1.000000000
01243,44140,"Springfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01244,38340,"Pittsfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01245,38340,"Pittsfield, MA",1.000000000,1.000000000,0.000000000,1.000000000
01247,24640,"Greenfield Town, MA",0.000217202,0.000000000,0.000000000,0.000187846
01247,38340,"Pittsfield, MA",0.999782798,1.000000000,1.000000000,0.999812154
01252,38340,"Pittsfield, MA",0.000000000,0.000000000,1.000000000,1.000000000
01253,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01254,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01255,38340,"Pittsfield, MA",1.000000000,1.000000000,0.000000000,1.000000000
01256,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01257,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01258,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01259,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01260,38340,"Pittsfield, MA",1.000000000,0.000000000,1.000000000,1.000000000
01262,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01263,38340,"Pittsfield, MA",0.000000000,1.000000000,0.000000000,1.000000000
01264,38340,"Pittsfield, MA",1.000000000,0.000000000,1.000000000,1.000000000
01266,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01267,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01270,38340,"Pittsfield, MA",1.000000000,1.000000000,1.000000000,1.000000000
01301,24640,"Greenfield Town, MA",1.000000000,1.000000000,1.000000000,1.000000000
01302,24640,"Greenfield Town, MA",1.000000000,1.000000000,1.000000000,1.000000000
01330,24640,"Greenfield Town, MA",0.978560490,1.000000000,1.000000000,0.979797980
01330,44140,"Springfield, MA",0.021439510,0.000000000,0.000000000,0.020202020
01331,49340,"Worcester, MA-CT",0.999026290,0.997416021,1.000000000,0.998960808
